Current Assets,Cash,Accounts Receivable,Inventory,Non-Current Assets,Total Assets,Current Liabilities,Long-Term Liabilities,Equity,Retained Earnings,Revenue,COGS,Gross Profit,Operating Income,EBIT,Pretax Income,Tax Expense,Net Income,Interest Expense,SGA Expense,Admin Expense,RD Expense,CFO,company,year,short_term_liabilities_to_assets,equity_to_assets,equity_to_short_term_liabilities,equity_to_long_term_liabilities,fixed_assets_to_total_liabilities,gross_profit_to_long_term_liabilities,current_assets_to_total_liabilities,quick_ratio,working_capital_to_total_assets,operating_income_to_assets,ebit_to_current_liabilities,net_operating_profit_margin,sales_to_current_assets,asset_turnover,operating_income_to_assets_trend_1yr,short_term_liabilities_to_assets_trend_1yr,asset_turnover_trend_1yr,gross_profit_to_long_term_liabilities_trend_1yr,bankruptcy_label,gdp_growth,inflation_rate,interest_rate,usdtry_avg,usdtry_change,unemployment_rate,industrial_prod_growth,credit_growth,m2_growth,gdp_growth_lag1,inflation_rate_lag1,interest_rate_lag1,usdtry_avg_lag1,usdtry_change_lag1,unemployment_rate_lag1,industrial_prod_growth_lag1,credit_growth_lag1,m2_growth_lag1,stl_ta_x_interest,oi_ta_x_unemployment,gp_ltl_x_inflation,margin_x_usdtry,fixed_assets_x_interest,quick_x_unemployment,turnover_x_gdp,equity_stl_x_interest,wc_ta_x_credit,cfo_x_interest,log_assets_x_gdp
24663860000.0,10260355000.0,5117061000.0,5903274000.0,60849021000.0,85512881000.0,24521394000.0,21658994000.0,39332493000.0,6000867000.0,39284384000.0,-25142116000.0,14142268000.0,4385568000.0,4310650000.0,3802921000.0,-1435655000.0,2367266000.0,-4207822000.0,-7273129000.0,-2820859000.0,0.0,8072534000.0,AEFES,2021,0.28675672849801426,0.45995986265507766,1.6040072191654358,1.815988914351239,1.3176377166861395,0.6529512866571735,0.5340765001801198,0.7650701261111011,0.0016660180119530763,0.05128546657198931,0.17579139261006124,0.11163642021216369,1.5927913959939766,0.4593972690500277,-0.0024551481993515256,0.03869969412346966,-0.06951826583027859,-0.11165801854146606,0,11.4,19.6,16.0,8.89,26.8,12.0,17.0,37,42,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34.0,36.0,4.588107655968228,0.6154255988638717,12.797845218480601,2.991856061685987,21.082203466978232,9.180841513333213,5.237128867170316,25.664115506646972,0.06164266644226382,1.5104220848318746,286.5257698522922
85826237000.0,39326756000.0,12989626000.0,23545932000.0,182418333000.0,268244570000.0,69258939000.0,64260413000.0,134725218000.0,26388363000.0,155060052000.0,-101504427000.0,53555625000.0,17179576000.0,17170186000.0,29822023000.0,-6818445000.0,23003578000.0,3715439000.0,-26284248000.0,-10555189000.0,0.0,14550131000.0,AEFES,2022,0.258193256251189,0.5022476988070999,1.94523941523274,2.096550764465208,1.3662314134059008,0.8334155119731335,0.6427999815337629,0.8992385084039477,0.0617619137639953,0.06404445018216026,0.24791292283585228,0.11079304939224449,1.8066742457787122,0.5780547654701826,0.01275898361017095,-0.02856347224682526,0.11865749642015494,0.18046422531595996,0,5.5,72.3,10.5,16.55,86.2,10.4,8.5,54,72,11.4,19.6,16.0,8.89,26.8,12.0,17.0,37.0,42.0,2.7110291906374844,0.6660622818944667,60.25594151565755,9.550360857611475,14.345429840761959,9.352080487401057,3.1793012100860043,20.425013859943768,3.335143343255746,0.5695413536236726,144.73340736767585
130126100000.0,59587969000.0,22206667000.0,35918488000.0,252804093000.0,382930193000.0,113333758000.0,82080033000.0,187516402000.0,52179899000.0,230829114000.0,-145645251000.0,85183863000.0,28247198000.0,28719329000.0,59849108000.0,-11421812000.0,48427296000.0,14444278000.0,-40636451000.0,-16430908000.0,0.0,34409262000.0,AEFES,2023,0.29596453889442975,0.4896882132248057,1.6545502885380365,2.284555636082651,1.2936860377474586,1.0378146777791866,0.6659002895041323,0.8312405205869905,0.04385222765654313,0.07376592004590246,0.25340489459460086,0.12237276966717466,1.7738878979697386,0.6027968497119787,0.0097214698637422,0.037771282643240756,0.024742084241796025,0.2043991658060531,0,4.5,53.9,25.0,23.75,43.5,9.4,1.6,60,70,5.5,72.3,10.5,16.55,86.2,10.4,8.5,54.0,72.0,7.399113472360744,0.6933996484314832,55.93821113229816,5.323215480522098,32.34215094368646,7.813660893517711,2.712585823703904,41.36375721345091,2.631133659392588,2.2464448239525474,120.02003345613348
121296707000.0,54232855000.0,21785132000.0,30208749000.0,230924298000.0,352221005000.0,107326660000.0,75127175000.0,169767170000.0,84233458000.0,231354487000.0,-140346588000.0,91007899000.0,26050243000.0,25999131000.0,30996314000.0,-7651513000.0,23344801000.0,-9271544000.0,-45297777000.0,-18973240000.0,0.0,32413330000.0,AEFES,2024,0.30471396786798677,0.4819904764055738,1.5817800535300361,2.2597305169534194,1.2656587788357532,1.2113845489331923,0.6648076594279314,0.8486983383252586,0.039662731074201554,0.07395993603504708,0.24224298976600966,0.1125988232940561,1.9073435109825363,0.6568446620609694,0.00019401598914461915,0.008749428973557016,0.0540478123489907,0.17356987115400568,0,3.2,65.0,45.0,32.5,36.8,9.8,3.0,45,60,4.5,53.9,25.0,23.75,43.5,9.4,1.6,60.0,70.0,13.712128554059404,0.7248073731434614,78.7399956806575,4.143636697221264,56.95464504760889,8.317243715587535,2.101902918595102,71.18010240885162,1.78482289833907,4.141149531953666,85.08007894604668
53446690.0,1265455.0,11282874.0,10558667.0,988424488.0,1041871178.0,115480012.0,134728120.0,791663046.0,-20938010.0,206690394.0,-175913738.0,30776656.0,18848537.0,62012513.0,61969001.0,-3844577.0,58124424.0,-374520.0,-5381.0,-7614160.0,-1537718.0,306572749.0,AGROT,2021,0.11083905039169824,0.7598473426625494,6.855411878550896,5.876004549013228,3.950409125791323,0.22843528136516714,0.2136089245892296,0.37138914568176523,-0.05954029952059966,0.018091043689472328,0.5369978052998471,0.09119212864822349,3.8672253417377203,0.19838382936820237,0.015251556874838177,-0.08318096696985826,0.14294461187495744,0.1650841112735396,1,11.4,19.6,16.0,8.89,26.8,12.0,17.0,37,42,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34.0,36.0,1.7734248062671718,0.21709252427366793,4.477331514757276,2.4439490477723895,63.20654601266117,4.4566697481811826,2.261575654797507,109.68659005681434,-2.202991082262187,4.708033092359908,236.7128392310696
920765562.0,2014362.0,496177033.0,49012945.0,3279604622.0,4200370184.0,392052797.0,737186692.0,3071130695.0,166717357.0,877073473.0,-490345886.0,386727587.0,314718501.0,352596505.0,398087427.0,-60365930.0,337721497.0,44808248.0,-3564.0,-45173684.0,-5663917.0,700314996.0,AGROT,2022,0.09333767735363012,0.7311571505527095,7.833462019657521,4.166014834950385,2.9042595959022472,0.5245992517184507,0.8153855501594135,2.223559234038573,0.12587289734937324,0.07492637248945866,0.8993597487330258,0.3588279781436281,0.9525480851986947,0.20880861318865127,0.05683532879998633,-0.01750137303806812,0.010424783820448896,0.29616397035328357,1,5.5,72.3,10.5,16.55,86.2,10.4,8.5,54,72,11.4,19.6,16.0,8.89,26.8,12.0,17.0,37.0,42.0,0.9800456122131163,0.77923427389037,37.92852589924398,30.930971715980743,30.494725756973597,23.12501603400116,1.148447372537582,82.25135120640397,6.797136456866155,1.7506331908578274,121.87141173569634
3088717943.0,493807559.0,344924162.0,342992.0,6114251220.0,9202969163.0,732093794.0,1284520052.0,7186355317.0,720533694.0,841128293.0,-564546878.0,276581415.0,216100463.0,640583431.0,423735449.0,-39326912.0,384408537.0,-258955991.0,-3508567.0,-69758665.0,-10379335.0,-434358756.0,AGROT,2023,0.0795497388976745,0.7808735626206726,9.816167512820085,5.594583989413659,3.0319395218513243,0.215318876937236,1.531635790920777,4.21855092381783,0.25607215532946365,0.023481602423359116,0.8750018593928963,0.25691736302110096,0.27232279169623097,0.0913974911903114,-0.05144477006609954,-0.01378793845595562,-0.11741112199833986,-0.3092803747812147,1,4.5,53.9,25.0,23.75,43.5,9.4,1.6,60,70,5.5,72.3,10.5,16.55,86.2,10.4,8.5,54.0,72.0,1.9887434724418624,0.2207270627795757,11.60568746691702,11.175905291417893,75.79848804628311,39.6543786838876,0.4112887103564013,245.40418782050213,15.364329319767819,-1.1799418978450835,103.24256401819048
2177144936.0,81305570.0,1072206285.0,224394714.0,6141982993.0,8319127929.0,506307849.0,1389245295.0,6423574785.0,1039380068.0,2121664932.0,-2045528144.0,76136788.0,-377723432.0,381581226.0,-344800373.0,27084341.0,-317716032.0,-808662354.0,-25444669.0,-229111208.0,0.0,901480189.0,AGROT,2024,0.060860687961660026,0.7721452103901166,12.687093035762912,4.623787324037689,3.2402061701309917,0.05480442386526132,1.1485538893442915,3.856843669038202,0.20084281685049682,-0.04540421005947966,0.7536545735043503,-0.17803161390047428,0.974517082862691,0.2550345360844853,-0.06888581248283877,-0.018689050936014473,0.16363704489417388,-0.16051445307197468,1,3.2,65.0,45.0,32.5,36.8,9.8,3.0,45,60,4.5,53.9,25.0,23.75,43.5,9.4,1.6,60.0,70.0,2.7387309582747013,-0.4449612585829007,3.562287551241986,-6.551563391537453,145.80927765589462,37.79706795657438,0.816110515470353,570.9191866093311,9.037926758272357,4.876305407395786,73.09383446419189
749890492.0,243633827.0,441793823.0,12653896.0,1450216896.0,2200107388.0,1729502574.0,970853558.0,-500248744.0,-676698188.0,2689962540.0,-2369955987.0,320006553.0,272331211.0,273361924.0,47800776.0,-7949905.0,39850871.0,-233238663.0,-6343058.0,-74364059.0,0.0,449566368.0,AHGAZ,2020,0.78609916199236,-0.2270753134688389,-0.28421434112225646,-0.5152669420407068,0.5370465320534988,0.3296136171754134,0.2777005903456885,0.4262708868336151,-0.4452564849075449,0.12378087200896214,0.1580581192011571,0.10123977823126117,3.5871404807730247,1.2226505645459884,-0.02225995226617032,-0.11835558111692845,-0.22700694486052245,-0.0041688203856564965,0,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34,36,0.9,15.2,19.75,5.67,17.4,13.7,-0.6,8.0,25.0,8.05751641042169,1.6339075105183,4.054247491257585,2.389258766257764,5.504726953548363,5.626775706203719,2.323036072637378,-2.9647539720863114,-15.138720486856526,2.0944683414698844,40.872366816808636
1625478320.0,269886357.0,835903327.0,22000649.0,1923385623.0,3548863943.0,2383892937.0,1509093744.0,-344122738.0,-643154371.0,3700025016.0,-3215316577.0,484708439.0,395344724.0,396749747.0,-51731047.0,206500343.0,154769296.0,-529496600.0,-7933902.0,-123673618.0,0.0,323829608.0,AHGAZ,2021,0.6717341028816105,-0.09696701353647809,-0.1443532688313846,-0.22803271126674288,0.4940642700852847,0.32119173572029597,0.41754016984780945,0.6726299013318483,-0.2137063097321452,0.11140036089008216,0.16642934791328676,0.10684920298928055,2.276268450015378,1.0425942147762974,-0.012380511118879972,-0.11436505911074946,-0.18005634976969098,-0.008421881455117408,0,11.4,19.6,16.0,8.89,26.8,12.0,17.0,37,42,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34.0,36.0,10.747745646105768,1.336804330680986,6.295358020117801,2.8635586401127187,7.905028321364555,8.07155881598218,11.885574048449792,-2.3096523013021537,-7.907133460089372,1.4599809435410638,250.6847844540392
10768102668.0,6101656156.0,4156191322.0,122254847.0,18778211667.0,29546314335.0,9789004069.0,5226447557.0,14530862709.0,-990330563.0,23481276300.0,-21802144258.0,1679132042.0,1504201972.0,2685012447.0,3361631753.0,-649852305.0,2711779448.0,486879210.0,-22722269.0,-279648513.0,0.0,1546403661.0,AHGAZ,2022,0.3313104963959628,0.4917995031206656,1.4844066471497959,2.7802561014006937,1.2505925319278839,0.3212759764041004,0.7171347846344159,1.0875312489360862,0.03313775748470186,0.05090996985089782,0.2742886230380624,0.06405963427124274,2.180632654049654,0.7947277631235558,-0.06049039103918435,-0.34042360648564773,-0.24786645165274168,8.424068380441518e-05,0,5.5,72.3,10.5,16.55,86.2,10.4,8.5,54,72,11.4,19.6,16.0,8.89,26.8,12.0,17.0,37.0,42.0,3.478760212157609,0.5294636864493373,23.228253094016456,5.521940474181124,13.13122158524278,11.310324988935298,4.371002697179557,15.586269795072857,1.7894389041739003,0.549552078015554,132.60073665642977
16711218439.0,12245397973.0,3403108378.0,118466119.0,45262006172.0,61973224611.0,12950197280.0,13294683696.0,35728343635.0,2170430041.0,28902244013.0,-26816954137.0,2121111761.0,4734527012.0,7767375416.0,8245642055.0,-2294671997.0,5950970058.0,403541448.0,-30301115.0,-801610475.0,0.0,8392473059.0,AHGAZ,2023,0.20896439327285532,0.576512580380695,2.7589034253692852,2.6874158462114948,1.7246032174194457,0.15954586130079826,0.6367420166348557,1.2812740965441107,0.06068784031503233,0.07639633150797256,0.5997881922614232,0.16381174450919614,1.7295114726972303,0.46636663162868514,0.025486361657074748,-0.12234610312310745,-0.3283611314948706,-0.16173011510330212,0,4.5,53.9,25.0,23.75,43.5,9.4,1.6,60,70,5.5,72.3,10.5,16.55,86.2,10.4,8.5,54.0,72.0,5.224109831821383,0.7181255161749421,8.599521924113025,7.125810886150032,43.11508043548614,12.04397650751464,2.098649842329083,68.97258563423213,3.64127041890194,3.385523793411893,111.82485720419879
45269483033.0,9755739619.0,4571742513.0,246325703.0,55337932995.0,100607416028.0,41301295902.0,19224624796.0,40081495330.0,6008464531.0,26179980665.0,-24072554897.0,3874637829.0,4452576183.0,5016800672.0,3229052623.0,-409587718.0,2819464905.0,-1966780304.0,-16666150.0,-2186403961.0,0.0,7462382503.0,AHGAZ,2024,0.41051939839609297,0.3983950379845253,0.9704658039085662,2.0849039060746515,0.9142848610451385,0.20154556305339089,0.7479354714631523,1.0901148825167921,0.039442292503522956,0.044256938094511894,0.12146835982831869,0.17007561006157068,0.578314107230154,0.2602191935603819,-0.03213939341346067,0.20155500512323765,-0.2061474380683032,0.04199970175259263,0,3.2,65.0,45.0,32.5,36.8,9.8,3.0,45,60,4.5,53.9,25.0,23.75,43.5,9.4,1.6,60.0,70.0,18.473372927824183,0.4337179933262166,13.100461598470407,6.258782450265801,41.142818747031235,10.683125848664563,0.8327014193932222,43.67096117588548,1.774903162658533,3.3377978074851034,81.07037379157498
995968009.0,275421213.0,443942043.0,244939954.0,1164559084.0,2160527093.0,864750419.0,188210624.0,1107566050.0,170869425.0,1715570101.0,-1350035351.0,365534750.0,266230989.0,301894991.0,221750037.0,-41992608.0,179757429.0,-119889486.0,-21626468.0,-73808950.0,0.0,276596335.0,AKCNS,2018,0.40024974544487235,0.5126369641873313,1.2807927300929125,5.884715891489739,1.1059849666252088,1.9421578985891892,0.9458735587808447,0.8684911143130651,0.060734063657492864,0.12322501757213558,0.3491122806845382,0.1551851415717812,1.7225152670541248,0.7940516490435883,-0.018064178916265477,-0.056136566364211424,0.03384151375849165,-0.2811833672659074,0,3.0,16.3,17.75,4.83,39.0,10.9,1.9,14,20,3.75,17.950000000000003,16.875,7.95,32.9,11.45,2.05,35.5,39.0,7.104432981646484,1.343152691536278,31.657173747003785,6.052220521299467,19.631233157597457,9.46655314601241,2.382154947130765,22.734070959149197,0.8502768912049001,2.2724014719171124,64.48085416023113
762909724.0,152041813.0,369076028.0,181225628.0,1246836764.0,2009746488.0,649159854.0,319512646.0,1041073988.0,170642103.0,1826105824.0,-1573110547.0,252995277.0,148558944.0,219191347.0,87313818.0,-12345052.0,74968766.0,-154978074.0,-23328261.0,-82462345.0,0.0,350922064.0,AKCNS,2019,0.32300584072472327,0.5180125922429277,1.6037251558073091,3.258318570589535,1.2871602775964013,0.7918161617928575,0.7875827217145114,0.8960567915834179,0.05659911370871369,0.07391924548047774,0.3376538854788762,0.08135286687525509,2.393606696249162,0.9086249608612328,-0.049305772091657846,-0.07724390472014908,0.11457331181764452,-1.1503417367963316,0,0.9,15.2,19.75,5.67,17.4,13.7,-0.6,8,25,3.0,16.3,17.75,4.83,39.0,10.9,1.9,14.0,20.0,6.379365354313284,1.012693663082545,12.035605659251434,1.4155398836294384,25.421415482528925,12.275978044692824,0.8177624647751095,31.673571827194355,0.45279290966970953,3.4485497575851465,19.27914698312081
